original,cm,cs
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,35924
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,73818
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,38387
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
554,0,0
155,0,0
250,0,0
182,0,0
132,0,0
400,0,0
150,0,0
193,0,0
49,0,0
539,0,0
347,0,0
222,0,0
49,0,0
44,0,0
277,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,30726
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,85682
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
50,0,0
50,0,0
50,0,0
50,0,0
36,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
245,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
408,0,0
408,0,40389
408,0,0
408,0,0
408,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,66989
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
64,0,0
64,0,0
50,0,0
2400,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
88,0,0
736,0,0
376,0,0
88,0,0
960,0,0
88,0,0
256,0,0
600,0,0
936,0,0
88,0,0
88,0,0
904,0,0
4472,1738,0
728,0,0
400,0,0
376,0,0
88,0,0
2032,0,0
1032,0,0
736,0,0
1456,0,0
2136,0,0
408,0,0
600,0,0
88,0,0
832,0,0
8045,6343,0
64,0,0
736,0,0
88,0,0
896,0,0
376,0,0
504,0,0
736,0,0
88,0,0
376,0,0
1032,0,0
488,0,0
88,0,0
784,0,0
62,0,0
67,0,0
200,0,0
38,0,0
50,0,0
50,0,0
50,0,0
50,0,0
50,0,0
86,0,0
36,0,0
50,0,0
44,0,0
36,0,0
2729,1515,0
996,0,0
996,0,0
325,0,0
845,0,0
260,0,0
67,0,0
130,0,0
260,0,0
130,0,0
260,0,0
65,0,0
67,0,0
134,0,0
270,0,0
398,0,0
138,0,0
207,0,0
138,0,0
100,0,0
151,0,0
250,0,0
72,0,0
500,0,0
450,0,0
500,0,0
74,0,0
74,0,0
444,0,0
68,0,0
68,0,0
68,0,0
68,0,0
68,0,0
142,0,0
444,0,0
68,0,0
66,0,0
125,0,0
132,0,0
61,0,0
61,0,0
83,0,0
76,0,0
795,0,0
453,0,0
812,0,0
80,0,26622
75,0,0
75,0,0
64,0,0
71,0,0
153,0,0
537,0,0
79,0,0
249,0,0
75,0,0
130,0,0
68,0,0
80,0,0
80,0,0
76,0,0
507,0,0
154,0,0
73,0,0
70,0,0
767,0,0
69,0,0
69,0,0
82,0,0
86,0,0
71,0,0
81,0,0
87,0,0
149,0,0
80,0,0
262,0,0
231,0,0
553,0,0
78,0,0
67,0,0
728,0,0
561,0,0
64,0,0
65,0,0
129,0,0
71,0,0
71,0,0
80,0,0
87,0,0
149,0,0
80,0,0
368,0,0
616,0,0
1222,0,0
80,0,0
149,0,0
822,0,0
162,0,0
90,0,0
64,0,0
75,0,0
333,0,0
1399,0,0
1550,0,0
151,0,0
650,0,0
708,0,0
241,0,0
516,0,0
160,0,0
80,0,0
69,0,0
316,0,0
149,0,0
1167,0,0
312,0,0
795,0,0
141,0,0
351,0,0
151,0,0
64,0,0
130,0,0
170,0,0
74,0,0
69,0,0
69,0,0
74,0,0
74,0,0
165,0,0
86,0,0
230,0,0
73,0,0
158,0,0
80,0,0
79,0,0
81,0,0
996,0,0
138,0,0
168,0,0
168,0,0
63,0,0
138,0,0
76,0,0
76,0,0
141,0,0
76,0,0
157,0,0
80,0,0
69,0,0
76,0,0
79,0,0
147,0,0
81,0,0
81,0,0
81,0,0
128,0,0
64,0,0
100,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,62378
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
408,0,0
408,0,27393
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
82,0,42831
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,33444
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
50,0,0
50,0,0
72,0,0
1860,0,160268
36,0,0
36,0,0
36,0,0
36,0,0
450,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,54680
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,29818
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
164,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,45606
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
164,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
39,0,0
39,0,0
69,0,0
70,0,0
70,0,0
73,0,0
64,0,0
83,0,0
38,0,0
150,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,64611
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,49582
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
195,0,0
138,0,0
323,0,0
313,0,0
317,0,0
20402,17580,0
311,0,0
613,0,0
152,0,0
138,0,0
316,0,0
181,0,0
129,0,0
143,0,0
151,0,0
9443,7248,0
220,0,0
314,0,0
146,0,0
75,0,0
79,0,0
79,0,0
1850,265,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
81,0,0
79,0,0
80,0,0
79,0,0
152,0,0
2886,654,0
3034,1328,0
3034,265,0
2960,1301,0
2960,1319,0
3034,1929,0
2960,316,0
2886,1030,0
2960,1458,0
3034,908,0
3034,1470,0
46,0,0
57,0,0
57,0,0
46,0,0
114,0,0
57,0,0
171,0,0
57,0,0
243,0,0
94,0,0
50,0,0
200,0,0
317,0,0
315,0,0
50,0,0
200,0,0
205,0,0
78,0,0
69,0,0
240,0,0
149,0,0
160,0,0
293,0,0
78,0,0
78,0,0
73,0,0
68,0,0
73,0,0
215,0,0
79,0,0
68,0,0
79,0,0
81,0,0
308,0,0
68,0,0
70,0,0
80,0,0
81,0,0
143,0,0
149,0,0
80,0,0
80,0,0
81,0,0
80,0,0
80,0,0
149,0,0
76,0,0
77,0,0
221,0,0
77,0,0
78,0,0
78,0,0
135,0,0
345,0,0
345,0,0
610,0,0
305,0,0
70,0,0
70,0,0
1232,0,0
305,0,0
78,0,0
425,0,0
1068,0,0
143,0,0
549,0,0
80,0,0
80,0,0
81,0,0
81,0,0
80,0,0
80,0,0
309,0,0
76,0,0
76,0,0
143,0,0
66,0,0
604,0,0
221,0,0
232,0,0
143,0,0
143,0,0
50,0,0
246,0,0
492,0,44081
86,0,0
78,0,0
72,0,0
50,0,0
100,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,59999
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
50,0,0
164,0,0
82,0,0
246,0,0
114,0,0
73,0,0
73,0,0
73,0,0
73,0,0
73,0,0
73,0,0
73,0,0
73,0,0
73,0,0
73,0,0
73,0,0
73,0,0
73,0,0
73,0,0
73,0,0
73,0,0
73,0,0
65,0,0
80,0,0
70,0,0
70,0,0
140,0,0
68,0,0
68,0,0
100,0,0
300,0,0
279,0,0
145,0,0
36,0,0
87,0,0
315,0,0
76,0,0
239,0,0
87,0,40009
163,0,0
350,0,0
462,0,0
164,0,0
50,0,43809
46,0,0
46,0,0
46,0,0
114,0,0
50,0,0
114,0,0
50,0,0
114,0,40015
46,0,0
50,0,0
114,0,0
50,0,0
46,0,0
46,0,0
50,0,0
50,0,0
46,0,0
46,0,0
114,0,0
46,0,0
64,0,0
50,0,0
50,0,0
46,0,0
50,0,0
46,0,0
114,0,0
50,0,0
64,0,0
50,0,0
50,0,0
46,0,0
246,0,0
143,0,0
231,0,0
169,0,0
190,0,0
1034,0,0
49,0,0
262,0,0
183,0,0
179,0,0
78,0,0
39,0,0
77,0,0
143,0,0
87,0,0
85,0,0
85,0,0
229,0,0
149,0,0
1824,307,0
284,0,0
526,0,0
698,0,0
451,0,0
79,0,0
81,0,0
71,0,0
81,0,0
70,0,0
73,0,0
79,0,0
684,0,0
599,0,0
76,0,0
158,0,0
79,0,0
430,0,0
521,0,0
246,0,0
326,0,0
425,0,0
83,0,0
1175,0,0
166,0,0
215,0,0
673,0,0
470,0,0
78,0,0
69,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
408,0,0
50,0,0
438,0,0
207,0,0
73,0,0
72,0,0
87,0,0
288,0,0
229,0,0
80,0,0
79,0,0
79,0,0
147,0,0
143,0,0
87,0,0
50,0,28790
50,0,0
50,0,0
50,0,0
500,0,0
246,0,0
80,0,0
300,0,0
246,0,0
552,0,0
250,0,0
124,0,0
85,0,0
81,0,0
81,0,0
246,0,0
71,0,0
1476,74,53354
71,0,0
71,0,0
153,0,0
298,0,0
153,0,0
149,0,0
151,0,0
139,0,0
141,0,0
286,0,0
50,0,0
50,0,0
50,0,0
50,0,0
3576,2498,0
38,0,53738
36,0,0
36,0,0
86,0,0
34,0,0
36,0,0
246,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,34408
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
50,0,0
36,0,0
50,0,0
50,0,0
50,0,0
100,0,0
75,0,0
192,0,0
192,0,0
128,0,0
192,0,0
83,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,26986
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
82,0,0
